Time,Temp,Humidity
2023-12-16 23:20:00,72.8834,34.1306
2023-12-16 23:21:00,72.8641,34.1611
2023-12-16 23:22:00,72.8448,34.1611
2023-12-16 23:23:00,72.8255,34.1917
2023-12-16 23:24:00,72.8062,34.1917
2023-12-16 23:25:00,72.7868,34.1917
2023-12-16 23:26:00,72.7868,34.1917
2023-12-16 23:27:00,72.7675,34.1917
2023-12-16 23:28:00,72.7482,34.2222
2023-12-16 23:29:00,72.7289,34.2222
2023-12-16 23:30:00,72.7289,34.2527
2023-12-16 23:31:00,72.7096,34.2527
2023-12-16 23:32:00,72.6903,34.2527
2023-12-16 23:33:00,72.6710,34.2832
2023-12-16 23:34:00,72.6710,34.2832
2023-12-16 23:35:00,72.6517,34.2832
2023-12-16 23:36:00,72.6324,34.3442
2023-12-16 23:37:00,72.6131,34.3442
2023-12-16 23:38:00,72.6131,34.3748
2023-12-16 23:39:00,72.5938,34.3748
2023-12-16 23:40:00,72.5745,34.4053
2023-12-16 23:41:00,72.5552,34.4053
2023-12-16 23:42:00,72.5552,34.4053
2023-12-16 23:43:00,72.5166,34.4358
2023-12-16 23:44:00,72.5166,34.4358
2023-12-16 23:45:00,72.4973,34.4663
2023-12-16 23:46:00,72.4780,34.4663
2023-12-16 23:47:00,72.4587,34.4663
2023-12-16 23:48:00,72.4587,34.4663
2023-12-16 23:49:00,72.4393,34.4663
2023-12-16 23:50:00,72.4200,34.4663
2023-12-16 23:51:00,72.4200,34.4663
2023-12-16 23:52:00,72.4200,34.5579
2023-12-16 23:53:00,72.4200,34.5579
2023-12-16 23:54:00,72.4200,34.5579
2023-12-16 23:55:00,72.4200,34.5579
2023-12-16 23:56:00,72.4200,34.5579
2023-12-16 23:57:00,72.4200,34.5579
2023-12-16 23:58:00,72.4200,34.5579
2023-12-16 23:59:00,72.4007,34.5884
2023-12-17 00:00:00,72.3814,34.5884
2023-12-17 00:01:00,72.3814,34.5884
2023-12-17 00:02:00,72.3814,34.5884
2023-12-17 00:03:00,72.3621,34.5884
2023-12-17 00:04:00,72.3621,34.6189
2023-12-17 00:05:00,72.3621,34.6189
2023-12-17 00:06:00,72.3428,34.6189
2023-12-17 00:07:00,72.3428,34.6494
2023-12-17 00:08:00,72.3428,34.6494
2023-12-17 00:09:00,72.3235,34.6494
2023-12-17 00:10:00,72.3235,34.6494
2023-12-17 00:11:00,72.3235,34.6799
2023-12-17 00:12:00,72.3235,34.6799
2023-12-17 00:13:00,72.3235,34.6799
2023-12-17 00:14:00,72.3042,34.6799
2023-12-17 00:15:00,72.3042,34.6799
2023-12-17 00:16:00,72.2849,34.7104
2023-12-17 00:17:00,72.2849,34.7104
2023-12-17 00:18:00,72.2849,34.7104
2023-12-17 00:19:00,72.2656,34.7104
2023-12-17 00:20:00,72.2656,34.7104
2023-12-17 00:21:00,72.2656,34.7104
2023-12-17 00:22:00,72.2656,34.7104
2023-12-17 00:23:00,72.2656,34.7104
2023-12-17 00:24:00,72.2463,34.7104
2023-12-17 00:25:00,72.2463,34.7410
2023-12-17 00:26:00,72.2463,34.7410
2023-12-17 00:27:00,72.2270,34.7410
2023-12-17 00:28:00,72.2270,34.7410
2023-12-17 00:29:00,72.2077,34.7410
2023-12-17 00:30:00,72.2077,34.7715
2023-12-17 00:31:00,72.2077,34.7715
2023-12-17 00:32:00,72.1884,34.7410
2023-12-17 00:33:00,72.1884,34.7715
2023-12-17 00:34:00,72.1884,34.7410
2023-12-17 00:35:00,72.1691,34.7410
2023-12-17 00:36:00,72.1691,34.7715
2023-12-17 00:37:00,72.1691,34.7715
2023-12-17 00:38:00,72.1691,34.7715
2023-12-17 00:39:00,72.1691,34.7715
2023-12-17 00:40:00,72.1498,34.7715
2023-12-17 00:41:00,72.1498,34.7715
2023-12-17 00:42:00,72.1498,34.7715
2023-12-17 00:43:00,72.1305,34.8325
2023-12-17 00:44:00,72.1305,34.8325
2023-12-17 00:45:00,72.1305,34.8325
2023-12-17 00:46:00,72.1112,34.8325
2023-12-17 00:47:00,72.1112,34.8325
2023-12-17 00:48:00,72.1112,34.8630
2023-12-17 00:49:00,72.0919,34.8630
2023-12-17 00:50:00,72.0919,34.8630
2023-12-17 00:51:00,72.0919,34.8630
2023-12-17 00:52:00,72.0919,34.8630
2023-12-17 00:53:00,72.0726,34.8936
2023-12-17 00:54:00,72.0726,34.8936
2023-12-17 00:55:00,72.0726,34.8936
2023-12-17 00:56:00,72.0532,34.8936
2023-12-17 00:57:00,72.0532,34.8936
2023-12-17 00:58:00,72.0532,34.8936
2023-12-17 00:59:00,72.0339,34.9241
2023-12-17 01:00:00,72.0146,34.9241
2023-12-17 01:01:00,72.0146,34.9546
2023-12-17 01:02:00,71.9953,34.9546
2023-12-17 01:03:00,71.9760,34.9546
2023-12-17 01:04:00,71.9760,34.9546
2023-12-17 01:05:00,71.9567,34.9546
2023-12-17 01:06:00,71.9567,34.9546
2023-12-17 01:07:00,71.9567,34.9851
2023-12-17 01:08:00,71.9374,34.9851
2023-12-17 01:09:00,71.9181,34.9851
2023-12-17 01:10:00,71.8795,35.0156
2023-12-17 01:11:00,71.8602,35.0156
2023-12-17 01:12:00,71.8602,35.0461
2023-12-17 01:13:00,71.8409,35.0156
2023-12-17 01:14:00,71.8409,35.0156
2023-12-17 01:15:00,71.8216,35.0767
2023-12-17 01:16:00,71.8023,35.0767
2023-12-17 01:17:00,71.8023,35.1072
2023-12-17 01:18:00,71.7830,35.1072
2023-12-17 01:19:00,71.7637,35.1377
2023-12-17 01:20:00,71.7444,35.1377
2023-12-17 01:21:00,71.7251,35.1377
2023-12-17 01:22:00,71.7057,35.1377
2023-12-17 01:23:00,71.7057,35.1682
2023-12-17 01:24:00,71.6864,35.1682
2023-12-17 01:25:00,71.6671,35.1987
2023-12-17 01:26:00,71.6478,35.1987
2023-12-17 01:27:00,71.6478,35.1987
2023-12-17 01:28:00,71.6092,35.1987
2023-12-17 01:29:00,71.6092,35.1987
2023-12-17 01:30:00,71.5899,35.1987
2023-12-17 01:31:00,71.5899,35.1987
2023-12-17 01:32:00,71.5706,35.2292
2023-12-17 01:33:00,71.5706,35.2292
2023-12-17 01:34:00,71.5513,35.1987
2023-12-17 01:35:00,71.5513,35.1987
2023-12-17 01:36:00,71.5320,35.2292
2023-12-17 01:37:00,71.5127,35.2292
2023-12-17 01:38:00,71.4934,35.2292
2023-12-17 01:39:00,71.4934,35.2598
2023-12-17 01:40:00,71.4548,35.2598
2023-12-17 01:41:00,71.4548,35.2598
2023-12-17 01:42:00,71.4355,35.2903
2023-12-17 01:43:00,71.4162,35.2903
2023-12-17 01:44:00,71.3969,35.2903
2023-12-17 01:45:00,71.3969,35.3513
2023-12-17 01:46:00,71.3776,35.3513
2023-12-17 01:47:00,71.3776,35.3513
2023-12-17 01:48:00,71.3583,35.3513
2023-12-17 01:49:00,71.3390,35.3513
2023-12-17 01:50:00,71.3390,35.3513
2023-12-17 01:51:00,71.3196,35.3818
2023-12-17 01:52:00,71.3003,35.3818
2023-12-17 01:53:00,71.2810,35.3818
2023-12-17 01:54:00,71.2810,35.4124
2023-12-17 01:55:00,71.2617,35.4124
2023-12-17 01:56:00,71.2424,35.4124
2023-12-17 01:57:00,71.2231,35.4429
2023-12-17 01:58:00,71.2231,35.4124
2023-12-17 01:59:00,71.2038,35.4124
2023-12-17 02:00:00,71.1845,35.4124
2023-12-17 02:01:00,71.1845,35.4429
