Time,Temp,Humidity
2023-12-15 13:37:00,72.8448,56.8662
2023-12-15 13:38:00,72.8448,56.8662
2023-12-15 13:39:00,72.8448,56.8662
2023-12-15 13:40:00,72.8448,56.8662
2023-12-15 13:41:00,72.8448,56.8662
2023-12-15 13:42:00,72.8448,56.8662
2023-12-15 13:43:00,72.8448,56.8662
2023-12-15 13:44:00,72.8448,56.8662
2023-12-15 13:45:00,72.8448,56.8662
2023-12-15 13:46:00,72.8448,56.8662
2023-12-15 13:47:00,72.8448,56.8662
2023-12-15 13:48:00,72.8448,56.8662
2023-12-15 13:49:00,72.8448,56.8662
2023-12-15 13:50:00,72.8448,56.8662
2023-12-15 13:51:00,72.8448,56.8662
2023-12-15 13:52:00,72.8448,56.8662
2023-12-15 13:53:00,72.8448,56.8662
2023-12-15 13:54:00,72.8448,56.8662
2023-12-15 13:55:00,72.8448,56.8662
2023-12-15 13:56:00,72.8448,56.8662
2023-12-15 13:57:00,72.8448,56.8662
2023-12-15 13:58:00,72.8448,56.8662
2023-12-15 13:59:00,72.8448,56.8662
2023-12-15 14:00:00,72.8448,56.8662
2023-12-15 14:01:00,72.8448,56.8662
2023-12-15 14:02:00,72.8448,56.8662
2023-12-15 14:03:00,72.8448,56.8662
2023-12-15 14:04:00,72.8448,56.8662
2023-12-15 14:05:00,72.8448,56.8662
2023-12-15 14:06:00,72.8448,56.8662
2023-12-15 14:07:00,72.8448,56.8662
2023-12-15 14:08:00,72.8448,56.8662
2023-12-15 14:09:00,72.8448,56.8662
2023-12-15 14:10:00,72.8448,56.8662
2023-12-15 14:11:00,72.8448,56.8662
2023-12-15 14:12:00,72.8448,56.8662
2023-12-15 14:13:00,72.8448,56.8662
2023-12-15 14:14:00,72.8448,56.8662
2023-12-15 14:15:00,72.8448,56.8662
2023-12-15 14:16:00,72.8448,56.8662
2023-12-15 14:17:00,72.8448,56.8662
2023-12-15 14:18:00,72.8448,56.8662
2023-12-15 14:19:00,72.8448,56.8662
2023-12-15 14:20:00,72.8448,56.8662
2023-12-15 14:21:00,72.8448,56.8662
2023-12-15 14:22:00,72.8448,56.8662
2023-12-15 14:23:00,72.8448,56.8662
2023-12-15 14:24:00,72.8448,56.8662
2023-12-15 14:25:00,72.8448,56.8662
2023-12-15 14:26:00,72.8448,56.8662
2023-12-15 14:27:00,72.8448,56.8662
2023-12-15 14:28:00,72.8448,56.8662
2023-12-15 14:29:00,72.8448,56.8662
2023-12-15 14:30:00,72.8448,56.8662
2023-12-15 14:31:00,72.8448,56.8662
2023-12-15 14:32:00,72.8448,56.8662
2023-12-15 14:33:00,72.8448,56.8662
2023-12-15 14:34:00,72.8448,56.8662
2023-12-15 14:35:00,72.8448,56.8662
2023-12-15 14:36:00,72.8448,56.8662
2023-12-15 14:37:00,72.8448,56.8662
2023-12-15 14:38:00,72.8448,56.8662
2023-12-15 14:39:00,72.8448,56.8662
2023-12-15 14:40:00,72.8448,56.8662
2023-12-15 14:41:00,72.8448,56.8662
2023-12-15 14:42:00,72.8448,56.8662
2023-12-15 14:43:00,72.8448,56.8662
2023-12-15 14:44:00,72.8448,56.8662
2023-12-15 14:45:00,72.8448,56.8662
2023-12-15 14:46:00,72.8448,56.8662
2023-12-15 14:47:00,72.8448,56.8662
2023-12-15 14:48:00,72.8448,56.8662
2023-12-15 14:49:00,72.8448,56.8662
2023-12-15 14:50:00,72.8448,56.8662
2023-12-15 14:51:00,72.8448,56.8662
2023-12-15 14:52:00,72.8448,56.8662
2023-12-15 14:53:00,72.8448,56.8662
2023-12-15 14:54:00,72.8448,56.8662
2023-12-15 14:55:00,72.8448,56.8662
2023-12-15 14:56:00,72.8448,56.8662
2023-12-15 14:57:00,72.8448,56.8662
2023-12-15 14:58:00,72.8448,56.8662
2023-12-15 14:59:00,72.8448,56.8662
2023-12-15 15:00:00,72.8448,56.8662
2023-12-15 15:01:00,72.8448,56.8662
2023-12-15 15:02:00,72.8448,56.8662
2023-12-15 15:03:00,72.8448,56.8662
2023-12-15 15:04:00,72.8448,56.8662
2023-12-15 15:05:00,72.8448,56.8662
2023-12-15 15:06:00,72.8448,56.8662
2023-12-15 15:07:00,72.8448,56.8662
2023-12-15 15:08:00,72.8448,56.8662
2023-12-15 15:09:00,72.8448,56.8662
2023-12-15 15:10:00,72.8448,56.8662
2023-12-15 15:11:00,72.8448,56.8662
2023-12-15 15:12:00,72.8448,56.8662
2023-12-15 15:13:00,72.8448,56.8662
2023-12-15 15:14:00,72.8448,56.8662
2023-12-15 15:15:00,72.8448,56.8662
2023-12-15 15:16:00,72.8448,56.8662
2023-12-15 15:17:00,72.8448,56.8662
2023-12-15 15:18:00,72.8448,56.8662
2023-12-15 15:19:00,72.8448,56.8662
2023-12-15 15:20:00,72.8448,56.8662
2023-12-15 15:21:00,72.8448,56.8662
2023-12-15 15:22:00,72.8448,56.8662
2023-12-15 15:23:00,72.8448,56.8662
2023-12-15 15:24:00,72.8448,56.8662
2023-12-15 15:25:00,72.8448,56.8662
2023-12-15 15:26:00,72.8448,56.8662
2023-12-15 15:27:00,72.8448,56.8662
2023-12-15 15:28:00,72.8448,56.8662
2023-12-15 15:29:00,72.8448,56.8662
2023-12-15 15:30:00,72.8448,56.8662
2023-12-15 15:31:00,72.8448,56.8662
2023-12-15 15:32:00,72.8448,56.8662
2023-12-15 15:33:00,72.8448,56.8662
2023-12-15 15:34:00,72.8448,56.8662
2023-12-15 15:35:00,72.8448,56.8662
2023-12-15 15:36:00,72.8448,56.8662
2023-12-15 15:37:00,72.8448,56.8662
2023-12-15 15:38:00,72.8448,56.8662
2023-12-15 15:39:00,72.8448,56.8662
2023-12-15 15:40:00,72.8448,56.8662
2023-12-15 15:41:00,72.8448,56.8662
2023-12-15 15:42:00,72.8448,56.8662
2023-12-15 15:43:00,72.8448,56.8662
